game_id,date,away_team,away_team_seo,away_score,home_team,home_team_seo,home_score,total_points,home_win
6501253,2025-11-15,USC Upstate,usc-upstate,60,UNCW,unc-wilmington,73,133,True
6501706,2025-11-15,Old Dominion,old-dominion,73,George Washington,george-washington,96,169,True
6503431,2025-11-15,Sam Houston,sam-houston-st,79,Utah,utah,85,164,True
6504125,2025-11-15,Belmont,belmont,83,Oral Roberts,oral-roberts,60,143,False
6505231,2025-11-15,Portland,portland,56,Wyoming,wyoming,93,149,True
6504680,2025-11-15,Gardner-Webb,gardner-webb,84,Elon,elon,95,179,True
6504938,2025-11-15,Christian Brothers,christian-bros,67,Arkansas St.,arkansas-st,95,162,True
6505010,2025-11-15,Duquesne,duquesne,77,Villanova,villanova,87,164,True
6505219,2025-11-15,Southern Utah,southern-utah,85,Omaha,neb-omaha,90,175,True
6500993,2025-11-15,Northern Colo.,northern-colo,88,Pepperdine,pepperdine,81,169,False
6502603,2025-11-15,Green Bay,green-bay,65,Minnesota,minnesota,72,137,True
6505265,2025-11-15,New Mexico,new-mexico,68,New Mexico St.,new-mexico-st,76,144,True
6501410,2025-11-15,Bethune-Cookman,bethune-cookman,82,Dayton,dayton,91,173,True
6505918,2025-11-15,Mississippi Val.,mississippi-val,73,Manhattan,manhattan,80,153,True
6501008,2025-11-15,Idaho St.,idaho-st,74,Seattle U,seattle,83,157,True
6503742,2025-11-15,Bradley,bradley,64,San Francisco,san-francisco,75,139,True
6504026,2025-11-15,Weber St.,weber-st,70,UC Irvine,uc-irvine,79,149,True
6505771,2025-11-15,Utah Valley,utah-valley,74,Fresno St.,fresno-st,75,149,True
6503108,2025-11-15,Montana St.,montana-st,58,Boise St.,boise-st,62,120,True
6504855,2025-11-15,Loyola Maryland,loyola-maryland,74,Stonehill,stonehill,63,137,False
6503487,2025-11-14,Michigan,michigan,67,TCU,tcu,63,130,False
6503093,2025-11-14,Providence,providence,88,Colorado,colorado,97,185,True
6501777,2025-11-14,IU Indy,iu-indy,90,Eastern Mich.,eastern-mich,83,173,False
6503819,2025-11-14,Washington Col.,washington-col,64,Navy,navy,97,161,True
6531204,2025-11-14,Ecclesia,ecclesia,75,Northwestern St.,northwestern-st,95,170,True
6504090,2025-11-14,Coppin St.,coppin-st,59,Central Mich.,central-mich,82,141,True
6505491,2025-11-14,Southern California,southern-california,87,Illinois St.,illinois-st,67,154,False
6502007,2025-11-14,CSU Bakersfield,bakersfield,60,Ole Miss,ole-miss,82,142,True
6501197,2025-11-14,Arizona,arizona,69,UCLA,ucla,65,134,False
6503227,2025-11-14,Xavier,xavier,62,Iowa,iowa,81,143,True
6502914,2025-11-14,Colgate,colgate,65,Illinois,illinois,84,149,True
6505362,2025-11-14,Washington,washington,81,Washington St.,washington-st,69,150,False
6501178,2025-11-14,Gonzaga,gonzaga,77,Arizona St.,arizona-st,65,142,False
6501462,2025-11-14,Western Ill.,western-ill,59,California Baptist,california-baptist,69,128,True
6530942,2025-11-14,North Texas,north-texas,49,Saint Mary's (CA),st-marys-ca,80,129,True
6503424,2025-11-14,Troy,troy,63,LMU (CA),loyola-marymount,74,137,True
6503479,2025-11-14,Utah Tech,utah-tech,81,Mississippi Val.,mississippi-val,75,156,False
6504689,2025-11-14,Cal Poly,cal-poly,82,Montana,montana,90,172,True
6501449,2025-11-14,Lindenwood,lindenwood-mo,83,Charleston So.,charleston-so,77,160,False
6504786,2025-11-14,Lehigh,lehigh,72,Rutgers,rutgers,84,156,True
6503983,2025-11-14,UCF,ucf,86,Texas A&M,texas-am,74,160,False
6501341,2025-11-14,Virginia-Lynchburg,virginia-lynchburg,68,Alabama St.,alabama-st,124,192,True
6503272,2025-11-14,Norfolk St.,norfolk-st,41,Towson,towson,51,92,True
6503456,2025-11-14,South Carolina St.,south-carolina-st,61,Col. of Charleston,col-of-charleston,88,149,True
6503840,2025-11-14,Louisiana,la-lafayette,62,McNeese,mcneese,88,150,True
6504100,2025-11-14,Stonehill,stonehill,71,Fairfield,fairfield,73,144,True
6506142,2025-11-14,UAlbany,albany-ny,61,Rhode Island,rhode-island,80,141,True
6504144,2025-11-14,Coastal Carolina,coastal-caro,67,Jacksonville St.,jacksonville-st,74,141,True
6505551,2025-11-14,The Citadel,citadel,92,West Ga.,west-ga,100,192,True
6501825,2025-11-14,New Orleans,new-orleans,85,Tulane,tulane,63,148,False
6501887,2025-11-14,High Point,high-point,74,UAB,uab,91,165,True
6502849,2025-11-14,Indiana St.,indiana-st,62,Duke,duke,100,162,True
6502878,2025-11-14,Hofstra,hofstra,83,Bucknell,bucknell,77,160,False
6504182,2025-11-14,Johnson C. Smith,johnson-c-smith,79,Ga. Southern,ga-southern,98,177,True
6502687,2025-11-14,Eastern Ill.,eastern-ill,53,Kentucky,kentucky,99,152,True
6502548,2025-11-14,Furman,furman,54,UNI,uni,70,124,True
6501978,2025-11-14,Fordham,fordham,71,Iona,iona,76,147,True
6504611,2025-11-14,Georgia Tech,georgia-tech,87,Georgia,georgia,92,179,True
6501901,2025-11-14,SIUE,siu-edwardsville,61,Drake,drake,59,120,False
6502432,2025-11-14,Abilene Christian,abilene-christian,66,SFA,stephen-f-austin,76,142,True
6501931,2025-11-14,Tarleton St.,tarleton-st,81,Baylor,baylor,94,175,True
6501744,2025-11-14,N.C. Central,nc-central,53,North Carolina,north-carolina,97,150,True
6505742,2025-11-14,Northwestern,northwestern,81,DePaul,depaul,79,160,False
6501227,2025-11-14,Hampton,hampton,72,Brown,brown,63,135,False
6505405,2025-11-14,East Texas A&M,tex-am-commerce,64,Rice,rice,71,135,True
6505139,2025-11-14,UMES,md-east-shore,45,Creighton,creighton,84,129,True
6504159,2025-11-14,Milwaukee,milwaukee,63,Texas Tech,texas-tech,80,143,True
6504095,2025-11-14,Samford,samford,75,Arkansas,arkansas,79,154,True
6502718,2025-11-14,Sacramento St.,sacramento-st,73,UC Davis,uc-davis,77,150,True
6533074,2025-11-13,Mid-Atlantic Christ.,mid-atlantic-christ,55,Campbell,campbell,108,163,True
6504338,2025-11-13,Alcorn,alcorn,64,Howard,howard,72,136,True
6502002,2025-11-13,Berea,berea,64,Tennessee Tech,tennessee-tech,86,150,True
6501755,2025-11-13,UMass Lowell,umass-lowell,72,Columbia,columbia,86,158,True
6503539,2025-11-13,Fort Valley St.,fort-valley-st,56,Georgia St.,georgia-st,90,146,True
6503912,2025-11-13,Voorhees,voorhees,44,Western Caro.,western-caro,95,139,True
6501624,2025-11-13,Loyola Chicago,loyola-chicago,74,Wichita St.,wichita-st,95,169,True
6504686,2025-11-13,Monmouth,monmouth,58,Seton Hall,seton-hall,70,128,True
6505482,2025-11-13,Le Moyne,le-moyne,80,Massachusetts,massachusetts,94,174,True
6506117,2025-11-13,Washington Adventist,washington-adventist,83,N.C. A&T,nc-at,89,172,True
6505996,2025-11-13,Southern Miss.,southern-miss,70,Grambling,grambling,75,145,True
6501621,2025-11-13,Elizabeth City St.,elizabeth-city-st,70,East Carolina,east-carolina,71,141,True
6501651,2025-11-13,Purdue,purdue,87,Alabama,alabama,80,167,False
6501067,2025-11-13,Charleston So.,charleston-so,64,Alabama A&M,alabama-am,68,132,True
6504993,2025-11-13,San Jose St.,san-jose-st,60,Michigan St.,michigan-st,79,139,True
6504542,2025-11-13,Cornell,cornell,97,Lafayette,lafayette,78,175,False
6502605,2025-11-13,Pittsburgh,pittsburgh,49,West Virginia,west-virginia,71,120,True
6501377,2025-11-13,Central Mich.,central-mich,64,South Alabama,south-ala,66,130,True
6503323,2025-11-13,Mississippi Val.,mississippi-val,56,Hawaii,hawaii,88,144,True
6502321,2025-11-13,John Jay,john-jay,59,Princeton,princeton,100,159,True
6505479,2025-11-13,Bryan,bryan,54,UNC Asheville,unc-asheville,92,146,True
6502598,2025-11-13,Green Bay,green-bay,61,St. Thomas (MN),st-thomas-mn,80,141,True
6505670,2025-11-13,Benedictine (IL),benedictine-il,62,NIU,northern-ill,117,179,True
6506031,2025-11-13,FIU,fiu,81,LSU,lsu,98,179,True
6503212,2025-11-13,California,california,96,Kansas St.,kansas-st,99,195,True
6503070,2025-11-13,ULM,la-monroe,61,Houston Christian,houston-christian,72,133,True
6532531,2025-11-13,Pitt.-Greensburg,pitt-greensburg,57,Robert Morris,robert-morris,81,138,True
6504925,2025-11-12,Westminster (UT),westminster-ut,60,Utah Valley,utah-valley,91,151,True
6503754,2025-11-12,Virginia-Lynchburg,virginia-lynchburg,54,VMI,vmi,106,160,True
6502131,2025-11-12,Oakland,oakland,45,Houston,houston,78,123,True
6502286,2025-11-12,Middle Tenn.,middle-tenn,77,Evansville,evansville,72,149,False
6503375,2025-11-12,Dartmouth,dartmouth,75,Bryant,bryant,82,157,True
6530856,2025-11-12,Southern Ill.,southern-ill,81,Nevada,nevada,86,167,True
6505201,2025-11-12,Eastern Wash.,eastern-wash,67,Seattle U,seattle,94,161,True
6504835,2025-11-12,Montana St.,montana-st,68,Stanford,stanford,77,145,True
6502726,2025-11-12,Portland St.,portland-st,70,San Francisco,san-francisco,80,150,True
6530940,2025-11-12,North Texas,north-texas,64,Oregon St.,oregon-st,66,130,True
6503478,2025-11-12,Manhattan,manhattan,79,Utah Tech,utah-tech,75,154,False
6506140,2025-11-12,Idaho,idaho,74,San Diego,san-diego,78,152,True
6505770,2025-11-12,UC San Diego,uc-san-diego,78,Fresno St.,fresno-st,73,151,False
6505453,2025-11-12,Weber St.,weber-st,73,Utah St.,utah-st,83,156,True
6504528,2025-11-12,Cal Poly,cal-poly,79,Colorado St.,colorado-st,93,172,True
6501670,2025-11-12,Long Beach St.,long-beach-st,66,Pacific,pacific,69,135,True
6502544,2025-11-12,UT Martin,ut-martin,78,Bradley,bradley,67,145,False
6504124,2025-11-12,Tulsa,tulsa,88,Oral Roberts,oral-roberts,87,175,False
6530533,2025-11-12,Samford,samford,93,Texas Southern,texas-southern,90,183,False
6502508,2025-11-12,UTSA,utsa,69,Texas St.,texas-st,80,149,True
6502859,2025-11-12,FDU,fdu,58,Texas,texas,93,151,True
6503954,2025-11-12,Prairie View,prairie-view,67,Oklahoma St.,oklahoma-st,94,161,True
6503649,2025-11-12,UNC Greensboro,unc-greensboro,64,NC State,north-carolina-st,110,174,True
6504490,2025-11-12,Nicholls,nicholls-st,63,Valparaiso,valparaiso,68,131,True
6504794,2025-11-12,Minnesota,minnesota,60,Missouri,missouri,83,143,True
6505970,2025-11-12,St. Scholastica,st-scholastica,38,North Dakota St.,north-dakota-st,111,149,True
6502384,2025-11-12,Eastern Ky.,eastern-ky,62,Vanderbilt,vanderbilt,92,154,True
6530685,2025-11-12,South Dakota St.,south-dakota-st,69,Oregon,oregon,83,152,True
6502148,2025-11-12,Southern Ind.,southern-ind,74,South Dakota,south-dakota,89,163,True
6502957,2025-11-12,Siena,siena,66,St. Bonaventure,st-bonaventure,75,141,True
6505395,2025-11-12,Saint Peter's,st-peters,61,VCU,vcu,78,139,True
