rank,team,conference,record,adj_o,adj_o_rank,adj_d,adj_d_rank,barthag,barthag_rank,efg_pct,efg_pct_d,to_pct,to_pct_d,conf_record,sos,raw_o,raw_d,adj_o_no_opp,adj_d_no_opp,off_ftrate,def_ftrate,adj_tempo,est_ppg,est_opp_ppg,est_total,wins,losses,games
234,Cal Poly,BW,5-6,104.31609501381409,222,110.01822342113712,236,0.3515953364090845,234,13.492197696086688,18.50780230391331,8.426861583157653,11.573138416842347,1-1,0.4431330762642301,109.67382651058091,107.17309146115412,107.32979620256764,107.1135226142214,98.092000742403,103.06300470828602,76.8501619104422,80.16708791676685,84.54918283013592,164.71627074690275,5,6,11
235,Weber St.,BSky,4-5,105.29870787333203,204,111.17924021723988,268,0.3486589729115518,235,14.464867059153637,16.535132940846363,8.03387585076668,9.966124149233321,0-0,0.42292115818818665,105.31802676786559,106.65681445786198,101.80686349894452,104.73758518643238,112.60400456470131,106.83377270589166,69.42336417369548,73.10190543709905,77.18436882156215,150.2862742586612,4,5,9
236,La Salle,A10,4-6,102.1224265146088,264,107.98677258177028,185,0.3447678100049676,236,8.95619548353849,22.04380451646151,4.483294153577568,13.516705846422433,0-0,0.3904837781195696,106.22226566108577,109.81607140843178,109.72828027034798,105.75218006556132,0.0,0.0,65.76261093496002,67.15837402614265,71.01492111416967,138.17329514031232,4,6,10
237,Chattanooga,SC,5-5,106.1249372634068,187,112.26586133244318,288,0.3436869169212431,237,15.89675434305037,15.10324565694963,9.865870397921006,8.134129602078994,0-0,0.3165706676296898,106.149150465689,107.6625507193253,105.05538455705553,110.71540613477973,111.65411066086854,117.37327109317403,65.37745737876271,69.38178562762246,73.3965656435189,142.77835127114136,5,5,10
238,LIU,NEC,5-4,104.30233759713605,223,110.44151193713626,250,0.34125388178887045,238,18.542968884690584,12.457031115309421,12.533489297620111,5.466510702379887,0-0,0.47512828238510557,108.63957109754615,108.34196841221024,103.30243015903613,110.77886313075533,97.06077915160492,116.53917091205778,70.27049673553803,73.29377073628535,77.60779904046417,150.9015697767495,5,4,9
239,Harvard,Ivy,5-6,104.16408361640083,229,110.31477747264054,245,0.34079333288370284,239,11.731913533331483,16.268086466668517,5.705866705445491,8.294133294554507,0-0,0.3738647915035592,103.43086896237928,107.57134816381185,106.19423680814724,108.03345270818329,0.0,0.0,65.24545117868603,67.96232632166449,71.97537427878781,139.9377006004523,5,6,11
240,San Diego,WCC,3-6,106.32473081051168,183,112.61236790211721,298,0.3405785983908659,240,9.337404891354037,20.66259510864597,5.468250794804524,12.531749205195473,0-0,0.3821592176904771,106.42154781373975,109.08578616460359,108.29371788045307,105.89618051225649,110.04062541906094,107.08285702196099,70.26150020033333,74.70535095143154,79.1231390991462,153.82849005057773,3,6,9
241,Cal St. Northridge,BW,4-5,103.69203645702376,236,109.82771105154676,231,0.3404910056849294,241,14.324928494620337,17.67507150537966,8.574994911449409,11.425005088550593,1-1,0.4246597714105196,104.55104965632138,105.67421551115271,101.8457382006104,103.98361471317465,0.0,0.0,73.52717624267906,76.2418263953789,80.7532146681711,156.99504106355,4,5,9
242,Lindenwood,OVC,6-4,101.82637914870065,268,107.94932951673611,184,0.33815733109623164,242,19.05876218327595,11.941237816724046,12.720969547982898,7.279030452017103,1-0,0.3992538472586834,107.31552597888897,105.6035644426757,99.15590862863561,106.0193742570582,90.9423394803008,107.108213973935,72.50326365134875,73.82744814080444,78.26678698938241,152.09423513018686,6,4,10
243,Eastern Kentucky,ASun,2-7,106.70628911371185,176,113.17196190659656,312,0.3370370979219179,243,12.711167621340534,18.288832378659464,9.42779549282993,8.57220450717007,0-0,0.4388585446051386,110.9514896946851,106.33861273026797,105.70983393913548,109.16612080859261,95.3848790365766,104.135101990914,70.22925965308197,74.93903684783703,79.47983098187072,154.41886782970775,2,7,9
244,Buffalo,MAC,9-1,106.94947095281569,164,113.68196981826074,320,0.3313566083067717,244,17.559165876425837,12.440834123574161,7.198879775796424,10.801120224203576,0-0,0.2994534956337109,103.98728752100195,111.27110326109616,102.48971910365923,105.94093951521278,0.0,0.0,67.25625813215763,71.93021225500266,76.45823907069096,148.3884513256936,9,1,10
245,Penn,Ivy,6-4,106.12741947421665,186,112.88646829204271,307,0.3295911277366762,245,12.67128202550609,14.328717974493912,5.538536408825589,8.461463591174413,0-0,0.4016962979510402,105.65435839785711,107.39765332966886,106.23626256580623,107.8042951065985,106.52959291031068,120.32036472143231,70.1008347023638,74.39620689950486,79.13435653874117,153.53056343824602,6,4,10
246,Charleston Southern,BSth,7-5,101.18553467702233,280,107.6546314014569,178,0.3290062609249268,246,15.771194282486412,15.228805717513586,7.60738333199767,8.39261666800233,0-0,0.2721131494997886,103.51426947763575,110.23369568057903,104.8656993898348,110.38871065100956,98.42457748944217,109.88557719135869,70.39631350069276,71.23088620858883,75.78489181938482,147.01577802797365,7,5,12
247,Western Michigan,MAC,5-5,104.95703907905096,208,111.6955028666546,279,0.328364548497389,247,13.967423284744514,16.032576715255487,6.939330210621614,11.060669789378386,0-0,0.34134573081216096,104.35041615837052,108.82761873622769,103.61376069248904,104.85131991192304,86.2133129821102,111.0872905141314,69.68297923607656,73.13719174825584,77.83275407020224,150.9699458184581,5,5,10
248,East Carolina,Amer,3-6,102.50077417698557,256,109.18000028424522,216,0.3260804095451517,248,10.770141178843158,20.22985882115685,5.731191223300814,12.268808776699183,0-0,0.44209986353619446,106.75082376597086,106.24923314962994,107.90415672501928,107.09332209277426,93.08730754359095,110.2200806495914,69.99948304919121,71.75001204530878,76.42543579207715,148.17544783738595,3,6,9
249,Houston Christian,Slnd,5-4,105.86210819656773,197,112.78951898714655,302,0.32542750686785055,249,14.316777465706446,16.683222534293556,10.303869757924089,11.696130242075911,1-0,0.2947111600606996,105.09396402907086,111.474714719449,104.6970736131045,108.00287430446237,0.0,0.0,64.93975961016578,68.74659858110469,73.24524249571526,141.99184107681995,5,4,9
250,SIU Edwardsville,OVC,6-4,101.17182698443355,281,107.93798101036776,183,0.32202754779421894,250,18.90338729578354,12.096612704216454,11.903387295783544,8.096612704216458,0-0,0.3177390002043459,104.95995656318507,108.53533231157063,98.37072715518666,106.89087316632853,117.86083024648822,123.28545536538182,66.0984786905584,66.87303850015441,71.3453633771569,138.2184018773113,6,4,10
251,Princeton,Ivy,3-9,100.3711207934187,305,107.16262433454128,167,0.32018111142701433,251,9.9000609361288,19.099939063871197,5.3965392133109695,8.60346078668903,0-0,0.47152330539988635,108.60101267340609,107.05623238726186,108.03177687970368,108.84570911247741,96.6939354855211,104.02347331406538,67.88133155265524,68.13325328889663,72.74341632505636,140.87666961395297,3,9,12
252,Wofford,SC,6-4,102.8220666098166,249,110.02374248364677,237,0.3146419079641752,252,17.146826238298186,13.853173761701811,9.311549321833755,8.688450678166245,0-0,0.39163172592425316,108.05052119126,110.3321655997262,101.81384660981335,107.74551958260795,94.45099237702122,112.01408447093844,68.89160679115497,70.83577382337431,75.79712404874685,146.63289787212116,6,4,10
253,Norfolk St.,MEAC,4-6,98.66572052030219,330,105.715632684657,142,0.3113801578655336,253,17.710290565415733,12.28970943458427,10.798961751056872,3.2010382489431266,0-0,0.41169412770335734,110.453870317322,105.35317336398681,97.34214816449776,106.48784300253202,100.6668244636211,106.92282041279667,65.69063506516036,64.81413840140276,69.44527047370342,134.25940887510617,4,6,10
254,Portland,WCC,6-4,103.6904885418486,237,111.12808083711286,266,0.31074475345739416,254,11.386618116936907,19.61338188306309,4.809106039196374,13.190893960803628,0-0,0.32377536852847355,104.63037729917593,108.96423388926316,108.80370449930756,105.81445981090415,0.0,0.0,69.96944687997396,72.55166129987424,77.7557034900582,150.30736478993242,6,4,10
255,Dartmouth,Ivy,3-5,102.90757724005465,247,110.35250798315579,246,0.30932888246712026,255,10.762697034359588,16.237302965640414,5.231061546190657,8.768938453809342,0-0,0.35863774127099446,103.73243604279185,107.23599467684222,102.6021054934331,104.35790224738707,91.38141677018028,102.54927597784486,71.65170771927596,73.73503646503212,79.06945648098146,152.80449294601357,3,5,8
256,Northern Arizona,BSky,4-5,102.37750576943732,258,109.81539981379828,230,0.3086286799302197,256,13.594496148687526,17.405503851312478,7.229854726358827,10.770145273641171,0-0,0.4401818968295524,108.63853699599771,104.19222025254206,102.98472953804362,104.75432933017662,80.20075076324748,101.98608507043382,67.71719721796346,69.32717748872179,74.36391086760486,143.69108835632665,4,5,9
257,Purdue Fort Wayne,Horz,5-6,104.77832503337827,213,112.39656248564795,292,0.30849944763788734,257,13.971518618505689,17.02848138149431,9.326304089850137,10.673695910149863,1-1,0.42038249417613227,110.58743076639544,106.79097941595273,106.94927568175463,109.52353121750184,99.02491034069519,114.86407490220914,70.27407042160905,73.63199392053868,78.98563947263207,152.61763339317076,5,6,11
258,Tennessee St.,OVC,5-4,101.46874723651072,272,108.86648053526991,207,0.3080459884966066,258,16.306787434114874,12.69321256588513,11.1828190318852,7.8171809681147995,0-0,0.40135198674729344,110.09759426092499,104.47355269345968,103.24631332272676,109.72382514118837,84.85372243077859,100.99952653450775,72.59021274059452,73.65637948419925,79.02640982375036,152.6827893079496,5,4,9
259,Evansville,MVC,4-6,100.61982957935786,298,108.08491154978162,190,0.30512095418876284,259,9.544791216853001,21.455208783146993,5.4840970481357445,14.515902951864257,0-0,0.4383908197573597,110.09288322449952,106.57034077103364,108.30168040061461,104.8668518687148,95.29942612830453,108.41402736786553,68.4039181968459,68.82790591526968,73.93431447964585,142.76222039491552,4,6,10
260,Utah Tech,WAC,5-6,101.98662090594918,266,109.73744251886473,228,0.30103726295769057,260,12.947749377650423,19.052250622349575,6.589483733674616,11.410516266325388,0-0,0.429090897737519,108.13070399307193,106.58633074179507,102.45287604259293,102.59687189504409,109.86666395929443,109.90140475089713,66.88633838088663,68.21511636238523,73.39935713369881,141.61447349608403,5,6,11
261,Southeastern Louisiana,Slnd,3-6,99.68064228499144,313,107.28916236172577,171,0.30029454814453216,261,11.336870430377852,19.663129569622146,8.296850331148235,13.703149668851763,0-1,0.4393407845486577,105.87915369396698,106.58256228199141,105.31793135898997,107.1501923135721,100.85427102714628,116.45157956991504,67.34713538106038,67.1320571083837,72.25617742495713,139.38823453334084,3,6,9
262,UNC Greensboro,SC,2-8,103.87608598244667,234,111.89997145010017,284,0.29824343904003553,262,13.779760609797084,17.220239390202916,8.98578271904161,9.014217280958388,0-0,0.5201624081128322,109.17832058945005,107.8013975009649,98.69570224428618,103.53659161629186,102.60660703795043,119.41835466644928,68.56007578107257,71.21752326797754,76.71870522518725,147.93622849316478,2,8,10
263,Alabama St.,SWAC,3-6,104.67225376942756,216,112.75944011839064,301,0.2982049956608453,263,13.664231258315468,17.33576874168453,10.425739657241731,7.574260342758267,0-0,0.4502649796461693,106.73783613097149,106.5426340017497,103.67327149934903,108.60511615922785,0.0,0.0,69.10885615433348,72.33779729101259,77.9267592718504,150.264556562863,3,6,9
264,Texas Southern,SWAC,1-6,102.24240736430102,262,110.14332612503352,240,0.29817293769656417,264,13.304858612294455,15.695141387705545,10.676959960181998,7.323040039818003,0-0,0.562331911054593,113.93193819030022,102.83628745745523,100.59883536872712,105.15018276648617,100.88695812973647,113.91168958586026,71.38152956682049,72.98219424257758,78.62199090382032,151.6041851463979,1,6,7
265,Central Arkansas,ASun,4-6,99.65822057760067,315,107.46891146286714,173,0.29572616740020113,265,14.076317093466285,16.923682906533713,9.022832786468035,8.977167213531965,0-0,0.42109201849361166,106.55342156939719,106.71839566320436,102.75625304835539,106.08821565704869,87.47749305479367,108.07981124430452,70.07006673128946,69.83058166194044,75.3035379774214,145.13411963936184,4,6,10
266,Presbyterian,BSth,6-6,100.61845027636035,299,108.5135195135396,200,0.2955248879648789,266,14.738980263971525,16.26101973602848,7.039473024892709,8.960526975107292,0-0,0.3718664767515538,105.76738804943048,107.75868060529415,101.86234592594741,105.82409436352391,80.30359346738815,110.40547172118225,62.183373142509204,62.56794638555923,67.47736674917387,130.0453131347331,6,6,12
267,UC Riverside,BW,5-5,104.32365130847828,221,112.5190849264678,294,0.29531992337284196,267,13.305423654823398,18.694576345176603,8.107916470287488,11.89208352971251,1-1,0.3891929231327686,103.43749777472084,106.56999503130525,102.54910521712904,103.35042361126854,0.0,0.0,67.31037802120609,70.22064406126164,75.7370214100074,145.95766547126902,5,5,10
268,Drexel,CAA,4-6,100.88154264683112,291,109.04059474931859,212,0.29020420801448427,268,12.844654739713507,18.15534526028649,6.551357124551065,11.448642875448932,0-0,0.35188100329020094,104.21406102902144,109.27743716910553,104.28707442942888,108.85295618994387,0.0,0.0,65.99012802047744,66.5718591416764,71.95602806936533,138.52788721104173,4,6,10
269,South Dakota,Sum,5-6,105.73724397451056,199,114.28949260913599,334,0.29019427380567553,269,15.423398242299632,15.576601757700368,7.584691816370656,8.415308183629342,0-0,0.3885526075859041,104.94317394298014,108.15028646449491,97.19869752829307,102.21556908962134,108.21005229453563,116.40948268550805,71.95644482555714,76.08476162058344,82.23865569070215,158.3234173112856,5,6,11
270,Delaware,CUSA,2-6,104.0106454478259,232,112.48881905828259,293,0.2888149214305044,270,10.636987880769702,20.363012119230294,6.175096793601382,13.824903206398618,0-0,0.35427041795518927,105.02789860763998,107.76281818006575,106.1225899145247,106.997772341005,133.94404500968295,113.75729230206446,67.56167811709477,70.27133748497282,75.99933384987804,146.27067133485087,2,6,8
271,Sacramento St.,BSky,4-6,102.91655642552463,246,111.33619265161431,276,0.2881651105496157,271,11.230571712671434,18.769428287328573,6.804957083792613,11.195042916207386,0-0,0.45078447240447844,112.06582115753885,104.68913023789317,107.61162513916358,107.79256957314786,105.48684825063452,112.11707063060663,73.37702904512328,75.5171115005979,81.69519041970945,157.21230192030737,4,6,10
272,Longwood,BSth,6-5,103.56419975124311,239,112.10813112958988,287,0.28666645103235494,272,15.418914729203845,15.581085270796155,6.884277938268308,9.115722061731693,0-0,0.2942910856209805,102.84751659959971,110.09001575397173,100.28124806725255,106.08117188486546,0.0,0.0,71.38714887154133,73.93152945404036,80.0307984665831,153.96232792062347,6,5,11
273,Boston University,Pat,4-6,108.98836826853088,129,117.98169009708005,354,0.2866285299201606,273,15.541698522723399,15.458301477276601,9.640073765926418,8.359926234073582,0-0,0.41447433368305014,105.61032031382558,106.91153558137918,102.5346376919769,110.21808822656136,90.52085767166962,116.32991934896508,63.67373592178133,69.39696579676286,75.12334978846918,144.52031558523203,4,6,10
274,Samford,SC,5-6,104.18292281583054,227,113.02448424293313,310,0.2815579440224532,274,15.643801238193253,15.356198761806748,8.643801238193252,9.356198761806748,0-0,0.49515647251077777,106.98861589001802,106.87699680222558,98.30309100276823,102.93386132951072,106.59779949631974,101.87579114764998,66.8198137184802,69.61483495200598,75.52274982740093,145.1375847794069,5,6,11
275,Nicholls St.,Slnd,1-7,100.29278164728603,307,108.87267715121494,208,0.2800967367221554,275,10.169669244243225,20.830330755756773,9.024242567112621,12.975757432887383,1-0,0.6133888310913264,111.52310538781278,105.44488808501654,102.83695459800524,103.5127481784579,103.6343188340285,111.55517366058015,69.05380666423558,69.25598353690084,75.18072799017735,144.4367115270782,1,7,8
276,UMBC,AE,6-4,104.78023051999944,212,113.81324902245315,324,0.27868798312384513,276,17.614643888346432,11.385356111653566,9.984947179100473,6.015052820899529,0-0,0.33978465840493066,105.36161850629846,108.98138991627344,101.02514490350248,111.26127538294983,76.05014237478574,109.11164926605218,67.56664274092086,70.79648401856133,76.89979135883551,147.69627537739683,6,4,10
277,Wagner,NEC,2-6,101.1643485233275,282,109.9674383238204,234,0.27697113675090074,277,16.11968491142755,12.880315088572452,11.312331900167397,6.687668099832605,0-0,0.5387974076771662,110.17776537339725,104.98798541728118,94.71860144029779,103.30366844805759,109.22414761956614,109.16466624056167,66.43413274610482,67.20765758971952,73.0559139535378,140.2635715432573,2,6,8
278,Appalachian St.,SB,5-5,100.66501709152837,297,109.43516803893478,220,0.2767499683971218,278,13.117720075596797,16.8822799244032,7.675533702386309,10.324466297613691,0-0,0.3384540954345462,107.02225829418758,109.9501900358226,105.0264492202005,109.4117154868056,102.31072744851905,101.80065175029918,63.16394068361474,63.583991684843625,69.12356462712688,132.7075563119705,5,5,10
279,Manhattan,MAAC,4-6,107.43390390419822,154,116.81804740519172,350,0.2762718941900101,279,14.405710923316732,16.594289076683264,10.130535139708055,9.869464860291945,1-1,0.4019114366140436,104.26592782367784,106.97569394281453,102.06028078892574,108.87453779900376,107.99108188317007,123.79627831448198,69.68394685044927,74.86418449596424,81.40342606556644,156.26761056153066,4,6,10
280,Sacred Heart,MAAC,3-6,106.06816822614141,188,115.35073468543209,341,0.2759188334538977,280,14.299701687561791,16.700298312438207,10.488371371179381,9.511628628820619,1-1,0.4374124185271817,108.30026957108149,108.27678529776085,102.32164861663198,109.26031605242184,100.48643210061365,127.79592720964345,70.10784190131945,74.36210368760877,80.86991070527318,155.23201439288195,3,6,9
281,Merrimack,MAAC,5-6,101.33338390935327,274,110.25275004529945,242,0.27485363895475934,281,13.35766946886533,17.642330531134668,9.791421288397567,10.208578711602433,2-0,0.4421806208224604,105.91125053438228,107.59025262580052,103.9460105206721,108.32779817429797,88.32841483619991,113.17707396166068,66.00652756549717,66.88664798317834,72.77401185036926,139.66065983354758,5,6,11
282,Jackson St.,SWAC,1-7,100.4658187845499,303,109.4197484629903,219,0.2725349556802785,282,12.213471576970663,18.786528423029335,10.262672548609455,7.737327451390543,0-0,0.7082869945300889,115.08026125629702,102.21925328770033,105.70572195785248,107.94052248401174,96.51980809412643,122.97578656162172,69.89608252760685,70.22167160968495,76.48011768719152,146.70178929687648,1,7,8
283,Denver,Sum,4-6,108.7219306868628,132,118.42693893105633,357,0.2722412522297218,283,14.255874453296437,16.744125546703557,7.2516437068224056,8.748356293177595,0-0,0.5583248676696649,111.3908999574885,104.8741248936044,99.14635729455166,101.03798563571961,121.29907768865883,114.87840596928972,68.43131815638775,74.39985029409445,81.04111536278218,155.44096565687664,4,6,10
284,Green Bay,Horz,4-7,104.69128771202647,214,114.05644148085908,329,0.27184309175064114,284,12.313286691994616,18.68671330800539,7.717947477777721,12.282052522222278,0-2,0.5003760047570023,110.19883228972023,104.66752874782355,107.22381391381576,109.45383799514775,99.4271433049315,126.73971382096957,66.05358660661648,69.15235039844544,75.33837035398409,144.49072075242952,4,7,11
285,Detroit Mercy,Horz,4-6,103.4518699189164,240,112.80306449127727,304,0.2698909721822034,285,11.977855986238346,17.022144013761654,8.977855986238344,11.022144013761656,2-0,0.42365321701361014,106.98403993367293,107.6118829266671,102.61145296825931,105.68345517360707,101.50063047248655,115.21289346698329,69.3790139297938,71.77388724167717,78.26165382663753,150.0355410683147,4,6,10
286,Grambling St.,SWAC,3-6,100.36335581263913,306,109.47801811444839,223,0.2690090298049807,286,14.91400521840042,17.085994781599585,10.046697237591278,8.953302762408722,0-0,0.4354355787713327,108.70042072637787,107.59415423578952,100.51721133434447,106.43733983888124,104.84927641665021,111.32023493174172,67.57401982873178,67.8195539576134,73.97869766875992,141.79825162637331,3,6,9
287,UTSA,Amer,4-5,100.38102853632364,304,109.61180374148361,227,0.26665195960238697,287,9.090753366553097,20.909246633446905,4.730765296912896,13.2692347030871,0-0,0.3595552057310568,107.72350886040135,107.4067269854202,109.38202083270892,106.89122232781433,79.78669284032449,102.99883658547581,69.79526732039412,70.0612072058882,76.50385143607424,146.56505864196242,4,5,9
288,Tennessee Martin,OVC,7-2,100.6150425299652,300,109.97668741493797,235,0.264420824726285,288,18.718030779243737,12.281969220756265,10.566669553003479,9.43333044699652,0-0,0.35717651909569315,105.9688064078848,107.78428015367362,98.81200153647221,106.47530187062956,0.0,0.0,66.72890114344894,67.13931226525959,73.38623502595381,140.5255472912134,7,2,9
289,USC Upstate,BSth,6-5,100.83527071375448,292,110.2237592860107,241,0.2642919246652243,289,14.301679097217042,16.698320902782957,6.4819414311624275,9.51805856883757,0-0,0.34896533650390327,104.1151145440383,107.29636036639721,101.40702644040766,104.83859145220988,99.9813943392714,89.10160090608193,69.44037759278383,70.0203927303369,76.53979464516698,146.56018737550386,6,5,11
290,Tennessee Tech,OVC,4-6,101.25029344288097,276,110.9789440752175,261,0.2582534405323147,290,13.824658108630704,15.175341891369294,9.824658108630704,9.175341891369296,0-0,0.42529600472569895,108.2646765038897,105.67590761184547,102.92156520691925,109.65171308570959,102.01274814257528,119.3517609973685,70.8093480092552,71.69467264436169,78.58346672721746,150.27813937157913,4,6,10
291,Cal St. Bakersfield,BW,4-6,102.94972191921842,244,112.8624936715795,305,0.25784701351562567,291,12.78790586379117,19.21209413620883,6.322398007161375,13.677601992838621,0-2,0.4636501765710762,106.32676656291261,107.4098839256089,101.62122474123814,104.09735023525538,106.45163262330244,119.33024359174495,70.6960508620554,72.78138777035525,79.7893259302439,152.57071370059916,4,6,10
292,Alabama A&M,SWAC,4-4,100.95627314352399,288,110.91152257774544,258,0.25321828663743084,292,16.55664140290383,14.44335859709617,9.489222894003147,8.510777105996853,0-0,0.45214390980207786,106.97365900862135,104.31236997430344,96.07674173229442,102.36890326237507,85.61027694209695,119.34322478981522,67.00312582120762,67.6438587187574,74.31418702298387,141.95804574174127,4,4,8
293,Mount St. Mary's,MAAC,2-8,100.92650182536467,289,110.97950989155322,262,0.2512493816789904,293,12.68265003127972,18.317349968720283,8.844436800236739,11.155563199763261,0-2,0.4945799038589139,105.21276745635255,105.24154261163574,99.2315214251527,105.46981907460453,94.80938424514936,109.1827926889515,68.15496583739345,68.78642283995356,75.63804705309478,144.42446989304835,2,8,10
294,Long Beach St.,BW,2-9,103.00459751079151,243,113.32800050444618,316,0.25004065433086187,294,9.853163730200084,22.14683626979992,6.187645332876828,13.81235466712317,0-2,0.49712067016293376,108.81614215955385,106.7354788818036,102.845628416975,103.32251846290005,75.92198240157833,94.22331030817213,67.80076238175798,69.83790240057795,76.83724833401703,146.67515073459498,2,9,11
295,Central Connecticut,NEC,5-4,98.28698212624587,334,108.27971920329207,192,0.24721853642428201,295,16.92703512593809,12.07296487406191,10.660644835193274,7.339355164806726,0-0,0.4315321967744416,106.09699047481455,104.01582839273338,101.25777282641187,111.32919872065122,106.77859047387487,115.93160441114203,66.77201377812737,65.62819724744249,72.3005490253398,137.9287462727823,5,4,9
296,Loyola Chicago,A10,3-7,104.13930344057657,230,114.81149702128647,339,0.24564699053090286,296,6.9985172100157875,24.001482789984212,3.069791340268827,14.930208659731175,0-0,0.40365362705123814,104.74415871687867,109.35765654596932,108.64764315536337,105.9431881735938,0.0,0.0,65.58101788579789,68.29561521550986,75.2945483964822,143.59016361199207,3,7,10
297,Bucknell,Pat,3-9,98.99631218250795,324,109.16384503883594,215,0.24521007304642797,297,11.748483566619456,19.251516433380548,8.714733370662266,9.285266629337734,0-0,0.47226923225496115,107.77711144655574,107.94851970700967,105.28347659060603,110.38068430332221,104.68438781581088,113.82587223963806,66.97256311173747,66.30036765472279,73.1098250138337,139.41019266855648,3,9,12
298,Ball St.,MAC,3-7,99.71307376788275,312,109.96411022421081,233,0.2450187293583857,298,10.123881197552809,19.87611880244719,5.892321607146799,12.107678392853202,0-0,0.34392017560125654,104.31850547444654,108.74255397707607,102.842619039751,105.70965180849655,90.19478733163366,110.50188869720544,65.38493037399321,65.19732385689862,71.89995690648139,137.09728076338,3,7,10
299,East Texas A&M,Slnd,5-4,98.69026743620607,329,108.93696747683578,210,0.2430544812089279,299,12.609104765088098,19.3908952349119,7.576671073651013,14.42332892634899,0-0,0.39223357718832796,106.7336019201484,105.56579006178347,105.49349064932744,107.17543928410902,106.74728955384629,106.6687459632429,69.29399820981594,68.38643215050719,75.48678029322635,143.87321244373354,5,4,9
300,Jacksonville,ASun,4-5,99.97385162811551,311,110.43898914753217,249,0.24142597037366062,300,13.42725613308207,17.572743866917925,7.885543607984143,10.114456392015857,0-0,0.48019711477461574,108.69631249924973,106.69680962223535,102.11071417431583,105.78378694645201,105.76062952856905,105.19814678903855,66.22502168676128,66.20770492181003,73.13824451359311,139.34594943540316,4,5,9
301,Pepperdine,WCC,3-7,99.14461822961806,322,109.5562429908091,225,0.24078647951482313,301,7.855325613973857,23.144674386026143,3.758893964552215,14.241106035447785,0-0,0.35092534912708995,106.17492696752575,107.69377019716283,108.5557953987595,105.95710682306067,109.38864911358178,106.71677540104285,67.25550330867202,66.68021199379102,73.68260262954037,140.3628146233314,3,7,10
302,Saint Peter's,MAAC,4-4,100.0642741118047,310,110.66101123230752,253,0.239107866139871,302,12.08399567938766,15.916004320612341,9.011739605138551,10.988260394861449,2-0,0.33715919030756086,101.94242494921126,110.37874434224109,99.28631215380692,105.22678124495158,97.83456585233931,112.8768738986671,65.60302950991593,65.6451952744504,72.59697585470208,138.2421711291525,4,4,8
303,Northwestern St.,Slnd,2-7,104.55520965261215,218,115.63695455118878,344,0.2389374469285471,303,10.18231270742104,20.817687292578956,8.13098549526189,13.86901450473811,1-1,0.5647988278497027,108.37159331318664,102.26142350701362,101.91179570022021,102.62406063156436,98.35910191292777,116.40917269252748,66.52896650053796,69.55950040435357,76.9320707556027,146.49157115995627,2,7,9
304,Western Carolina,SC,4-5,100.18657997971644,308,110.98139690068102,263,0.23563238212269202,304,11.700567965677234,17.29943203432277,7.639434087109224,10.36056591289078,0-0,0.43088715622545243,107.93944970698327,104.26976174659106,106.33710957766714,109.16175741152102,87.76291004861159,104.69119406922701,71.17005672096704,71.3028457983612,78.98552312393625,150.28836892229745,4,5,9
305,Le Moyne,NEC,5-5,106.93913509015547,166,118.6445137745823,359,0.2324502871973801,305,15.536888643871393,15.463111356128605,10.312067797963726,7.687932202036276,0-0,0.33718419919018416,102.49281563239805,108.46283984694846,101.11507863223923,110.22567286007809,0.0,0.0,68.89312120078209,73.6737079487289,81.73790867280158,155.41161662153047,5,5,10
306,Louisiana,SB,1-9,98.23644354644449,335,109.08498480417245,213,0.2306534900179187,306,8.314372443742228,21.685627556257774,6.579736268470266,11.420263731529735,0-0,0.5211414738855605,106.80994191796697,105.52637808254954,104.5824610962852,107.61616565825992,73.73787571514394,104.93833163997756,64.41079349513667,63.27487278966688,70.26250429641674,133.5373770860836,1,9,10
307,Holy Cross,Pat,5-6,102.06514305531918,265,113.35295494885122,317,0.23035734266087782,307,14.148194527461172,16.851805472538828,8.358116184746198,9.641883815253806,0-0,0.4437873419901876,108.96145741211487,105.90930324957475,104.55656292889016,110.10713783296976,84.44665244585786,115.86761987544962,66.09037265161244,67.45523339266178,74.91539033731014,142.37062372997192,5,6,11
308,Fairfield,MAAC,5-5,100.82239177272095,293,112.31694150450615,290,0.22415956385232502,308,14.750888925015204,16.249111074984796,8.015434266833875,11.984565733166125,0-2,0.35612141346772813,104.16171707302051,110.87718413503121,98.95578631089604,106.38515739429006,98.75503729413172,111.27984467207291,69.15461917859842,69.72334107717971,77.67235317049038,147.3956942476701,5,5,10
309,Bellarmine,ASun,4-5,106.79924978928162,172,119.07557495935393,363,0.2224776155905987,309,11.942726425654456,18.057273574345544,6.940383664144306,11.059616335855694,0-0,0.4377196679092491,110.3498109136857,107.0964980637381,105.82705821791468,109.17568546091051,110.02084585960442,115.9066370501882,65.53892502294993,69.99508024447029,78.0408517932575,148.03593203772778,4,5,9
310,Lehigh,Pat,3-8,100.61397409112878,301,112.34544200969293,291,0.2195477797941631,310,12.258725701552422,18.74127429844758,8.089228613031125,9.910771386968875,0-0,0.45257252321071245,106.21154961382521,105.67726082140464,100.56160385956954,106.175667824929,85.92417896775834,102.66124550963141,68.25688764314225,68.67596724868203,76.68350212474765,145.35946937342968,3,8,11
