date,home_team,away_team,actual_total,minimum_line,sim_mean,hit_rate,cushion,hit_over
2025-01-09,Eastern Kentucky,North Florida,153,162.5,174.6,78.0,12.1,False
2025-01-09,Southeast Missouri St.,Southern Indiana,143,138.0,149.8,79.2,11.8,True
2025-01-09,Rutgers,Purdue,118,152.5,164.7,78.9,12.2,False
2025-01-09,Austin Peay,West Georgia,140,140.5,152.5,81.6,12.0,False
2025-01-09,Utah Valley,Grand Canyon,136,140.0,152.1,81.6,12.1,False
2025-01-09,Louisiana Tech,FIU,145,130.5,142.4,82.5,11.9,True
2025-01-08,Arkansas,Mississippi,139,142.5,154.4,79.3,11.9,False
2025-01-08,USC Upstate,Presbyterian,144,145.0,157.2,77.6,12.2,False
2025-01-08,Providence,Butler,149,150.0,162.0,82.7,12.0,False
2025-01-08,Seton Hall,DePaul,165,128.5,140.6,75.1,12.1,True
2025-01-08,Illinois,Penn St.,143,155.5,167.5,75.8,12.0,False
2025-01-08,Stanford,Virginia Tech,129,137.5,149.5,78.6,12.0,False
2025-01-08,George Mason,Richmond,122,127.0,139.1,79.2,12.1,False
2025-01-08,Youngstown St.,Northern Kentucky,133,138.0,149.8,78.4,11.8,False
2025-01-08,South Carolina,Alabama,156,152.5,164.3,79.3,11.8,True
2025-01-08,Miami FL,Florida St.,145,151.0,163.0,74.0,12.0,False
2025-01-08,La Salle,Loyola Chicago,147,139.5,151.3,77.2,11.8,True
2025-01-08,Longwood,UNC Asheville,161,150.5,162.5,75.3,12.0,True
2025-01-08,VCU,Fordham,134,146.0,158.0,78.6,12.0,False
2025-01-08,East Carolina,Temple,159,149.5,161.6,78.1,12.1,True
2025-01-08,Boston University,American,114,128.5,140.7,78.0,12.2,False
2025-01-08,Army,Loyola MD,146,140.5,152.7,78.3,12.2,True
2025-01-08,Massachusetts,Dayton,148,145.0,156.9,74.5,11.9,True
2025-01-08,N.C. State,Notre Dame,131,135.0,147.2,75.2,12.2,False
2025-01-08,Mercer,East Tennessee St.,138,136.0,148.1,79.6,12.1,True
2025-01-08,Belmont,Southern Illinois,176,152.0,164.1,78.9,12.1,True
2025-01-08,Gonzaga,San Diego,173,154.5,166.7,74.6,12.2,True
2025-01-08,Purdue Fort Wayne,Milwaukee,151,148.5,160.3,76.4,11.8,True
2025-01-08,Bucknell,Lafayette,127,134.0,146.2,79.1,12.2,False
2025-01-08,Charlotte,Florida Atlantic,139,148.5,160.5,78.4,12.0,False
2025-01-08,Oklahoma,Texas A&M,158,142.0,153.9,79.2,11.9,True
2025-01-08,Holy Cross,Navy,129,141.5,153.7,79.9,12.2,False
2025-01-08,Bradley,Drake,121,129.0,141.0,79.0,12.0,False
2025-01-08,Kansas,Arizona St.,129,141.5,153.7,73.0,12.2,False
2025-01-08,The Citadel,Furman,130,139.0,151.0,76.2,12.0,False
2025-01-08,Northern Iowa,Murray St.,139,133.0,145.0,79.5,12.0,True
2025-01-08,Georgia St.,Georgia Southern,160,152.0,163.8,76.1,11.8,True
2025-01-08,Robert Morris,Cleveland St.,149,135.5,147.4,81.3,11.9,True
2025-01-08,San Diego St.,Air Force,105,127.5,139.6,83.4,12.1,False
2025-01-08,Valparaiso,Indiana St.,193,155.5,167.7,79.5,12.2,True
2025-01-08,Charleston Southern,High Point,172,148.5,160.7,79.0,12.2,True
2025-01-08,Appalachian St.,Coastal Carolina,125,126.5,138.5,80.2,12.0,False
2025-01-08,UCF,Colorado,149,147.5,159.7,80.8,12.2,True
2025-01-08,North Texas,Rice,140,129.5,141.6,80.9,12.1,True
2025-01-08,Wofford,Western Carolina,146,144.0,155.8,78.5,11.8,True
2025-01-08,Saint Louis,St. Bonaventure,141,133.5,145.4,81.6,11.9,True
2025-01-08,Colgate,Lehigh,129,142.5,154.3,78.4,11.8,False
2025-01-08,Indiana,USC,151,144.5,156.5,83.6,12.0,True
2025-01-08,Rhode Island,George Washington,142,145.0,156.8,80.7,11.8,False
2025-01-08,Villanova,Connecticut,134,144.0,156.0,82.5,12.0,False
2025-01-08,Duquesne,Saint Joseph's,166,135.5,147.4,85.3,11.9,True
2025-01-08,Evansville,Illinois St.,120,139.0,151.2,75.5,12.2,False
2025-01-08,Nebraska Omaha,UMKC,135,139.0,151.1,80.2,12.1,False
2025-01-08,California,Virginia,136,138.5,150.4,80.6,11.9,False
2025-01-08,Gardner Webb,Winthrop,172,152.0,163.8,75.6,11.8,True
2025-01-08,St. Thomas,South Dakota St.,145,154.0,165.9,78.3,11.9,False
2025-01-07,Saint Mary's,Loyola Marymount,137,127.0,139.0,76.4,12.0,True
2025-01-07,UAB,Tulane,150,153.0,165.2,82.9,12.2,False
2025-01-07,Iowa,Nebraska,184,153.0,164.9,69.7,11.9,True
2025-01-07,Missouri St.,Illinois Chicago,143,136.0,147.8,75.2,11.8,True
2025-01-07,Ball St.,Miami OH,152,145.0,157.0,81.8,12.0,True
2025-01-07,Vanderbilt,Mississippi St.,140,151.5,163.4,80.5,11.9,False
2025-01-07,UCLA,Michigan,169,136.5,148.5,75.3,12.0,True
2025-01-07,Louisville,Clemson,138,138.5,150.6,83.4,12.1,False
2025-01-07,Northern Illinois,Kent St.,118,134.0,145.8,74.8,11.8,False
2025-01-07,Duke,Pittsburgh,123,147.0,158.8,73.7,11.8,False
2025-01-07,Marquette,Georgetown,140,139.5,151.3,80.7,11.8,True
2025-01-07,Baylor,Cincinnati,116,137.0,149.0,75.1,12.0,False
2025-01-07,Texas,Auburn,169,149.5,161.7,78.1,12.2,True
2025-01-07,UTSA,Tulsa,159,143.0,154.8,75.1,11.8,True
2025-01-07,Toledo,Eastern Michigan,177,158.0,169.9,79.5,11.9,True
2025-01-07,North Carolina,SMU,149,154.0,165.8,80.9,11.8,False
2025-01-07,Oklahoma St.,Kansas St.,145,136.0,148.1,78.2,12.1,True
2025-01-07,Boise St.,UNLV,140,135.0,146.8,84.8,11.8,True
2025-01-07,West Virginia,Arizona,131,138.0,150.2,81.6,12.2,False
2025-01-07,Georgia,Kentucky,151,149.0,161.1,76.7,12.1,True
2025-01-07,Akron,Central Michigan,158,152.0,164.2,81.5,12.2,True
2025-01-07,Colorado St.,Fresno St.,155,144.0,155.9,74.9,11.9,True
2025-01-07,BYU,Texas Tech,139,155.0,167.2,77.6,12.2,False
2025-01-07,San Jose St.,Utah St.,163,150.5,162.6,76.4,12.1,True
2025-01-07,Missouri,LSU,150,150.0,161.9,74.6,11.9,False
2025-01-07,Wyoming,New Mexico,114,137.5,149.7,81.0,12.2,False
2025-01-07,Eastern Illinois,SIU Edwardsville,117,124.5,136.6,77.6,12.1,False
2025-01-07,Morgan St.,North Carolina Central,200,151.5,163.7,76.9,12.2,True
2025-01-07,Western Michigan,Bowling Green,162,140.0,152.2,81.1,12.2,True
2025-01-07,Syracuse,Georgia Tech,117,143.0,154.9,73.9,11.9,False
2025-01-07,Xavier,St. John's,154,139.0,150.9,82.0,11.9,True
2025-01-07,Buffalo,Ohio,167,147.5,159.7,78.7,12.2,True
2025-01-07,Iowa St.,Utah,141,144.0,155.8,78.7,11.8,False
2025-01-07,Florida,Tennessee,116,142.0,154.1,79.0,12.1,False
2025-01-06,Prairie View A&M,Southern,164,138.0,150.0,75.3,12.0,True
2025-01-06,Delaware St.,Norfolk St.,137,148.0,159.8,81.6,11.8,False
2025-01-06,Southeastern Louisiana,UT Rio Grande Valley,154,145.5,157.5,83.5,12.0,True
2025-01-06,East Texas A&M,Nicholls St.,144,137.5,149.4,80.9,11.9,True
2025-01-06,New Orleans,Texas A&M Corpus Chris,180,145.5,157.7,77.9,12.2,True
2025-01-06,Lamar,Incarnate Word,130,133.5,145.7,79.8,12.2,False
2025-01-06,Alabama St.,Arkansas Pine Bluff,184,146.5,158.5,74.2,12.0,True
2025-01-06,Rutgers,Wisconsin,138,152.5,164.5,81.5,12.0,False
2025-01-06,Texas Southern,Grambling St.,137,125.5,137.5,80.8,12.0,True
2025-01-06,Houston,TCU,111,125.0,137.0,75.3,12.0,False
2025-01-06,Northwestern St.,McNeese St.,161,133.5,145.6,77.7,12.1,True
2025-01-06,Wichita St.,South Florida,163,138.5,150.7,80.0,12.2,True
2025-01-06,Coppin St.,South Carolina St.,162,131.0,142.9,79.4,11.9,True
2025-01-06,Alabama A&M,Mississippi Valley St.,146,132.0,144.2,74.4,12.2,True
2025-01-06,Stephen F. Austin,Houston Christian,156,126.5,138.5,81.6,12.0,True
2025-01-06,Minnesota,Ohio St.,177,136.5,148.6,75.9,12.1,True
2025-01-05,Boston University,Army,134,135.0,147.0,75.2,12.0,False
2025-01-05,Mount St. Mary's,Niagara,130,137.0,149.1,78.6,12.1,False
2025-01-05,East Carolina,Florida Atlantic,154,149.0,160.8,76.4,11.8,True
2025-01-05,Sacred Heart,Canisius,181,151.0,163.1,78.0,12.1,True
2025-01-05,Marist,Quinnipiac,131,132.0,144.1,81.6,12.1,False
2025-01-05,Purdue,Northwestern,140,142.0,153.9,79.7,11.9,False
2025-01-05,Drake,Murray St.,125,125.5,137.3,80.3,11.8,False
2025-01-05,Memphis,North Texas,132,133.0,144.8,81.5,11.8,False
2025-01-05,Loyola MD,Lehigh,154,138.5,150.4,81.4,11.9,True
2025-01-05,Rider,Manhattan,159,149.5,161.4,81.9,11.9,True
2025-01-05,Bucknell,Colgate,126,143.0,155.0,76.1,12.0,False
2025-01-05,Washington,Illinois,158,153.0,164.9,79.4,11.9,True
2025-01-05,Illinois St.,Southern Illinois,139,147.5,159.5,76.9,12.0,False
2025-01-05,UCF,Kansas,147,149.5,161.5,74.0,12.0,False
2025-01-05,Saint Francis,Stonehill,124,139.5,151.5,83.1,12.0,False
2025-01-05,Siena,Iona,147,136.5,148.7,82.6,12.2,True
2025-01-05,Wagner,Fairleigh Dickinson,130,123.5,135.7,79.4,12.2,True
2025-01-05,Navy,Lafayette,141,134.5,146.7,80.6,12.2,True
2025-01-05,Penn St.,Indiana,148,144.5,156.6,79.4,12.1,True
2025-01-05,American,Holy Cross,139,136.5,148.3,80.5,11.8,True
2025-01-05,LIU,Chicago St.,92,127.0,138.9,75.4,11.9,False
2025-01-05,Oregon,Maryland,162,141.0,152.8,81.1,11.8,True
2025-01-05,Mercyhurst,Central Connecticut,112,130.0,142.2,78.5,12.2,False
2025-01-05,Connecticut,Providence,171,144.5,156.4,79.8,11.9,True
2025-01-04,Binghamton,UMBC,169,148.5,160.7,80.9,12.2,True
2025-01-04,Purdue Fort Wayne,Youngstown St.,171,145.5,157.7,76.5,12.2,True
2025-01-04,East Tennessee St.,Wofford,159,140.0,151.8,80.5,11.8,True
2025-01-04,Evansville,Indiana St.,128,145.0,157.0,76.0,12.0,False
2025-01-04,Florida A&M,Bethune Cookman,117,141.5,153.3,79.8,11.8,False
2025-01-04,Pacific,Pepperdine,157,144.0,156.2,74.7,12.2,True
2025-01-04,Stephen F. Austin,Incarnate Word,104,133.0,145.1,81.4,12.1,False
2025-01-04,Alabama A&M,Arkansas Pine Bluff,168,146.5,158.7,77.9,12.2,True
2025-01-04,Kennesaw St.,Jacksonville St.,154,141.0,152.8,84.9,11.8,True
2025-01-04,West Virginia,Oklahoma St.,119,131.0,142.9,79.7,11.9,False
2025-01-04,Radford,Winthrop,154,149.0,161.0,78.8,12.0,True
2025-01-04,Pittsburgh,Stanford,151,143.0,155.1,77.9,12.1,True
2025-01-04,Sacramento St.,Portland St.,109,131.0,143.1,80.0,12.1,False
2025-01-04,Central Arkansas,Bellarmine,136,147.5,159.6,79.9,12.1,False
2025-01-04,Cincinnati,Arizona,139,143.0,155.2,77.5,12.2,False
2025-01-04,Central Michigan,Ohio,112,147.5,159.5,79.6,12.0,False
2025-01-04,Iowa St.,Baylor,129,144.0,156.1,77.0,12.1,False
2025-01-04,Stony Brook,William & Mary,159,151.0,163.0,81.5,12.0,True
2025-01-04,James Madison,Arkansas St.,129,147.5,159.5,77.9,12.0,False
2025-01-04,Belmont,Illinois Chicago,179,153.0,165.0,81.3,12.0,True
2025-01-04,West Georgia,Stetson,140,145.0,157.0,82.2,12.0,False
2025-01-04,UMKC,Oral Roberts,157,137.5,149.7,82.5,12.2,True
2025-01-04,Air Force,Wyoming,135,129.0,140.9,87.8,11.9,True
2025-01-04,Kent St.,Ball St.,142,138.0,150.0,78.9,12.0,True
2025-01-04,North Dakota,St. Thomas,168,158.5,170.5,79.2,12.0,True
2025-01-04,Cleveland St.,IU Indy,128,147.5,159.3,77.8,11.8,False
2025-01-04,Gardner Webb,Presbyterian,124,140.0,152.2,77.1,12.2,False
2025-01-04,Georgia Tech,Boston College,149,137.5,149.5,75.7,12.0,True
2025-01-04,Georgia Southern,South Alabama,123,136.5,148.7,77.3,12.2,False
2025-01-04,Alcorn St.,Jackson St.,141,133.0,144.9,75.5,11.9,True
2025-01-04,Tennessee,Arkansas,128,134.0,146.1,77.9,12.1,False
2025-01-04,Jacksonville,Austin Peay,112,136.0,148.1,77.5,12.1,False
2025-01-04,Alabama,Oklahoma,186,161.5,173.4,78.6,11.9,True
2025-01-04,Mississippi St.,South Carolina,135,140.5,152.5,81.4,12.0,False
2025-01-04,George Washington,Dayton,144,142.5,154.5,86.9,12.0,True
2025-01-04,Mississippi,Georgia,114,141.0,153.1,79.9,12.1,False
2025-01-04,Grand Canyon,Southern Utah,153,139.0,150.8,78.5,11.8,True
2025-01-04,The Citadel,Chattanooga,149,145.5,157.5,76.1,12.0,True
2025-01-04,Nebraska,UCLA,124,136.5,148.7,73.1,12.2,False
2025-01-04,Detroit Mercy,Milwaukee,120,138.5,150.5,76.9,12.0,False
2025-01-04,Oregon St.,San Diego,135,148.0,159.9,76.6,11.9,False
2025-01-04,Liberty,Middle Tennessee,136,139.0,150.9,76.2,11.9,False
2025-01-04,Western Michigan,Toledo,146,156.0,167.8,80.3,11.8,False
2025-01-04,USC,Michigan,159,145.0,157.2,76.0,12.2,True
2025-01-04,North Carolina A&T,Drexel,127,133.5,145.7,76.6,12.2,False
2025-01-04,Rice,Charlotte,123,140.0,152.0,79.1,12.0,False
2025-01-04,Cal Baptist,Seattle,120,129.5,141.6,79.5,12.1,False
2025-01-04,North Florida,Lipscomb,160,156.0,167.8,75.4,11.8,True
2025-01-04,UNC Asheville,High Point,202,155.0,167.1,73.0,12.1,True
2025-01-04,Longwood,Charleston Southern,161,143.5,155.7,82.6,12.2,True
2025-01-04,Northern Arizona,Weber St.,157,140.0,152.1,79.5,12.1,True
2025-01-04,SMU,Duke,151,150.0,161.8,76.7,11.8,True
2025-01-04,Davidson,Duquesne,148,137.0,149.0,84.3,12.0,True
2025-01-04,Loyola Chicago,VCU,149,137.0,148.8,78.7,11.8,True
2025-01-04,Northwestern St.,Nicholls St.,134,135.0,147.2,82.2,12.2,False
2025-01-04,Charleston,Towson,146,139.0,151.2,79.3,12.2,True
2025-01-04,Cal St. Fullerton,UC San Diego,141,133.5,145.4,78.8,11.9,True
2025-01-04,Northeastern,Hofstra,92,127.0,139.0,81.5,12.0,False
2025-01-04,Virginia Tech,Miami FL,171,148.0,159.8,75.2,11.8,True
2025-01-04,Southeastern Louisiana,Texas A&M Corpus Chris,151,140.0,151.8,82.4,11.8,True
2025-01-04,Villanova,DePaul,156,143.0,154.8,78.1,11.8,True
2025-01-04,Tennessee St.,Little Rock,181,136.5,148.6,76.5,12.1,True
2025-01-04,Loyola Marymount,Gonzaga,164,146.5,158.3,74.8,11.8,True
2025-01-04,Idaho,Montana,144,153.0,165.2,83.8,12.2,False
2025-01-04,Washington St.,San Francisco,173,148.0,160.0,77.3,12.0,True
2025-01-04,Utah,Texas Tech,158,148.5,160.4,75.6,11.9,True
2025-01-04,Northern Kentucky,Green Bay,138,143.5,155.6,80.1,12.1,False
2025-01-04,Arizona St.,Colorado,142,140.0,152.2,76.5,12.2,True
2025-01-04,Eastern Washington,Montana St.,131,139.0,151.0,82.3,12.0,False
2025-01-04,Texas A&M,Texas,140,141.0,153.0,80.0,12.0,False
2025-01-04,Delaware,Monmouth,148,155.0,167.0,81.7,12.0,False
2025-01-04,Prairie View A&M,Grambling St.,128,134.5,146.4,75.5,11.9,False
2025-01-04,UNLV,San Jose St.,152,134.0,145.9,78.5,11.9,True
2025-01-04,Auburn,Missouri,152,156.5,168.7,75.1,12.2,False
2025-01-04,Wake Forest,N.C. State,136,131.5,143.5,77.7,12.0,True
2025-01-04,Elon,Hampton,132,138.5,150.4,79.9,11.9,False
2025-01-04,Howard,Delaware St.,194,153.5,165.3,79.4,11.8,True
2025-01-04,North Dakota St.,Nebraska Omaha,165,155.0,167.1,74.7,12.1,True
2025-01-04,Tarleton St.,UT Arlington,151,131.0,143.2,82.1,12.2,True
2025-01-04,Bradley,Missouri St.,129,133.0,145.0,75.1,12.0,False
2025-01-04,Portland,Saint Mary's,139,137.0,148.9,74.8,11.9,True
2025-01-04,SIU Edwardsville,Lindenwood,105,130.5,142.6,78.2,12.1,False
2025-01-04,Massachusetts,Richmond,136,136.0,148.2,73.2,12.2,False
2025-01-04,New Hampshire,Vermont,100,128.0,139.9,80.0,11.9,False
2025-01-04,South Dakota,Denver,175,153.0,165.0,82.4,12.0,True
2025-01-04,Alabama St.,Mississippi Valley St.,139,133.5,145.3,72.2,11.8,True
2025-01-04,Tennessee Tech,Morehead St.,129,136.0,148.2,83.0,12.2,False
2025-01-04,LSU,Vanderbilt,152,145.5,157.4,79.5,11.9,True
2025-01-04,Texas Southern,Southern,125,128.0,140.0,79.7,12.0,False
2025-01-04,Coastal Carolina,Louisiana Monroe,121,137.5,149.3,77.8,11.8,False
2025-01-04,St. John's,Butler,132,143.5,155.7,84.2,12.2,False
2025-01-04,Tennessee Martin,Southeast Missouri St.,129,138.0,150.2,74.5,12.2,False
2025-01-04,Morgan St.,South Carolina St.,158,146.0,158.1,76.7,12.1,True
2025-01-04,UAB,Tulsa,134,148.5,160.6,75.9,12.1,False
2025-01-04,Oakland,Robert Morris,150,138.0,150.2,79.2,12.2,True
2025-01-04,Miami OH,Buffalo,172,146.0,157.8,77.7,11.8,True
2025-01-04,UTEP,Sam Houston St.,153,147.0,158.9,85.1,11.9,True
2025-01-04,Northern Colorado,Idaho St.,185,148.0,160.2,79.3,12.2,True
2025-01-04,Rhode Island,George Mason,121,136.5,148.5,79.3,12.0,False
2025-01-04,Eastern Michigan,Northern Illinois,146,141.5,153.6,77.5,12.1,True
2025-01-04,Cal St. Northridge,UC Davis,134,137.5,149.6,79.9,12.1,False
2025-01-04,Norfolk St.,Maryland Eastern Shore,140,142.0,154.0,76.9,12.0,False
2025-01-04,Bryant,Maine,136,137.5,149.4,80.9,11.9,False
2025-01-04,Queens,Florida Gulf Coast,175,145.0,156.8,78.8,11.8,True
2025-01-04,Kentucky,Florida,206,158.5,170.6,78.9,12.1,True
2025-01-04,Valparaiso,Northern Iowa,153,140.5,152.5,79.8,12.0,True
2025-01-04,New Mexico St.,Louisiana Tech,126,128.5,140.7,76.0,12.2,False
2025-01-04,Virginia,Louisville,120,138.0,150.2,82.7,12.2,False
2025-01-04,Utah St.,Fresno St.,172,153.0,165.0,75.1,12.0,True
2025-01-04,UNC Greensboro,Furman,151,138.0,149.9,78.8,11.9,True
2025-01-04,Florida St.,Syracuse,164,144.0,156.2,76.6,12.2,True
2025-01-04,Georgia St.,Louisiana,164,144.0,155.8,77.3,11.8,True
2025-01-04,TCU,Kansas St.,125,127.0,139.2,77.8,12.2,False
2025-01-04,Houston,BYU,141,140.5,152.3,77.9,11.8,True
2025-01-04,Utah Valley,Abilene Christian,117,131.5,143.7,82.9,12.2,False
2025-01-04,New Orleans,UT Rio Grande Valley,140,151.0,163.2,78.0,12.2,False
2025-01-04,Marshall,Troy,115,136.5,148.5,79.6,12.0,False
2025-01-04,UNC Wilmington,Campbell,146,138.0,150.2,78.1,12.2,True
2025-01-04,Albany,UMass Lowell,142,152.5,164.6,78.5,12.1,False
2025-01-04,Coppin St.,North Carolina Central,124,136.0,147.9,79.4,11.9,False
2025-01-04,VMI,Mercer,137,138.5,150.4,80.9,11.9,False
2025-01-04,UC Irvine,UC Riverside,138,140.5,152.4,76.7,11.9,False
2025-01-04,Clemson,California,148,140.0,151.8,81.9,11.8,True
2025-01-04,Fordham,St. Bonaventure,152,138.5,150.3,77.2,11.8,True
2025-01-04,North Alabama,Eastern Kentucky,155,149.5,161.7,79.6,12.2,True
2025-01-04,Notre Dame,North Carolina,147,147.0,159.2,76.1,12.2,False
2025-01-04,Boise St.,San Diego St.,144,133.5,145.5,80.3,12.0,True
2025-01-04,Cal St. Bakersfield,Long Beach St.,145,140.5,152.5,81.5,12.0,True
2025-01-04,Lamar,Houston Christian,124,127.0,138.9,81.2,11.9,False
2025-01-04,Eastern Illinois,Western Illinois,142,129.0,140.9,81.6,11.9,True
2025-01-04,Old Dominion,Southern Miss,145,136.5,148.3,77.8,11.8,True
2025-01-04,East Texas A&M,McNeese St.,131,136.0,147.8,75.7,11.8,False
2025-01-04,Tulane,UTSA,155,147.0,158.9,79.6,11.9,True
2025-01-04,FIU,Western Kentucky,151,133.5,145.7,85.8,12.2,True
2025-01-04,Western Carolina,Samford,157,150.5,162.5,75.0,12.0,True
2025-01-04,Hawaii,Cal Poly,123,150.5,162.4,79.3,11.9,False
2025-01-04,Appalachian St.,Texas St.,133,132.5,144.6,81.8,12.1,True
2025-01-03,Siena,Manhattan,198,148.5,160.6,81.1,12.1,True
2025-01-03,Ohio St.,Michigan St.,131,140.5,152.5,74.8,12.0,False
2025-01-03,Iona,Marist,135,126.0,138.1,83.1,12.1,True
2025-01-03,Merrimack,Fairfield,121,126.0,138.1,79.7,12.1,False
2025-01-03,Bowling Green,Akron,139,149.5,161.4,79.3,11.9,False
2025-01-03,Georgetown,Xavier,132,142.5,154.6,84.2,12.1,False
2025-01-03,Wisconsin,Iowa,201,158.0,170.0,75.8,12.0,True
2025-01-03,Marquette,Creighton,150,143.5,155.7,82.3,12.2,True
2025-01-03,Temple,Wichita St.,176,149.0,160.9,78.3,11.9,True
2025-01-03,LIU,Le Moyne,140,137.5,149.7,78.2,12.2,True
2025-01-03,Saint Louis,Saint Joseph's,130,141.0,153.2,83.4,12.2,False
2025-01-03,Saint Francis,Central Connecticut,133,129.5,141.7,81.0,12.2,True
2025-01-03,Saint Peter's,Quinnipiac,105,130.0,142.0,80.2,12.0,False
2025-01-03,Wagner,Chicago St.,116,123.0,135.2,77.6,12.2,False
2025-01-03,Mercyhurst,Stonehill,145,139.0,151.0,81.3,12.0,True
2025-01-03,New Mexico,Nevada,163,141.5,153.5,77.5,12.0,True
2025-01-02,Marshall,Texas St.,148,146.5,158.7,78.6,12.2,True
2025-01-02,Central Arkansas,Eastern Kentucky,172,147.0,159.2,78.8,12.2,True
2025-01-02,Gonzaga,Portland,131,158.0,170.1,74.9,12.1,False
2025-01-02,Detroit Mercy,Robert Morris,154,136.5,148.4,77.6,11.9,True
2025-01-02,Florida Atlantic,Memphis,152,150.0,162.2,78.0,12.2,True
2025-01-02,Long Beach St.,UC Riverside,136,143.5,155.5,78.2,12.0,False
2025-01-02,SIU Edwardsville,Western Illinois,143,134.5,146.3,77.9,11.8,True
2025-01-02,Cal St. Fullerton,Cal St. Northridge,160,141.5,153.4,77.8,11.9,True
2025-01-02,Hofstra,William & Mary,130,136.5,148.3,81.9,11.8,False
2025-01-02,UNC Wilmington,Towson,126,139.0,151.1,81.6,12.1,False
2025-01-02,Appalachian St.,Troy,130,123.5,135.5,83.4,12.0,True
2025-01-02,North Carolina A&T,Elon,142,142.0,153.9,79.6,11.9,False
2025-01-02,Tennessee Martin,Little Rock,113,133.5,145.7,73.0,12.2,False
2025-01-02,Saint Mary's,Pepperdine,112,135.0,147.2,74.1,12.2,False
2025-01-02,Northern Colorado,Weber St.,161,146.0,158.0,78.6,12.0,True
2025-01-02,High Point,Radford,134,148.5,160.6,79.1,12.1,False
2025-01-02,Colgate,Army,130,144.5,156.3,75.1,11.8,False
2025-01-02,Jacksonville,Lipscomb,135,136.0,148.1,76.6,12.1,False
2025-01-02,Washington,Maryland,144,143.0,155.1,79.3,12.1,True
2025-01-02,Liberty,Western Kentucky,141,138.5,150.4,77.6,11.9,True
2025-01-02,Campbell,Drexel,111,129.0,140.9,75.7,11.9,False
2025-01-02,UMKC,South Dakota,122,148.0,160.2,86.8,12.2,False
2025-01-02,Penn St.,Northwestern,164,141.5,153.7,78.3,12.2,True
2025-01-02,Cal Poly,UC Irvine,187,149.0,160.9,75.7,11.9,True
2025-01-02,Minnesota,Purdue,142,139.5,151.7,78.7,12.2,True
2025-01-02,UTEP,Louisiana Tech,130,137.5,149.4,82.6,11.9,False
2025-01-02,Charleston Southern,Gardner Webb,135,141.5,153.6,78.9,12.1,False
2025-01-02,Navy,American,139,135.0,146.8,77.9,11.8,True
2025-01-02,Holy Cross,Loyola MD,146,141.0,152.8,84.4,11.8,True
2025-01-02,West Georgia,Florida Gulf Coast,147,140.5,152.5,85.5,12.0,True
2025-01-02,Tennessee Tech,Southern Indiana,132,141.5,153.7,84.5,12.2,False
2025-01-02,North Dakota St.,St. Thomas,174,156.5,168.3,76.7,11.8,True
2025-01-02,Georgia Southern,Louisiana Monroe,172,142.5,154.4,79.7,11.9,True
2025-01-02,Lafayette,Boston University,106,128.5,140.4,80.3,11.9,False
2025-01-02,Cal St. Bakersfield,UC Davis,139,134.5,146.3,82.6,11.8,True
2025-01-02,New Mexico St.,Sam Houston St.,146,138.0,150.2,77.5,12.2,True
2025-01-02,Indiana,Rutgers,158,146.5,158.4,84.6,11.9,True
2025-01-02,Lehigh,Bucknell,130,139.0,150.8,75.6,11.8,False
2025-01-02,Monmouth,Stony Brook,134,144.5,156.4,79.9,11.9,False
2025-01-02,Presbyterian,Longwood,128,142.0,154.2,80.4,12.2,False
2025-01-02,Northern Arizona,Idaho St.,139,143.0,154.9,79.5,11.9,False
2025-01-02,James Madison,Southern Miss,155,143.0,154.9,80.1,11.9,True
2025-01-02,Tennessee St.,Southeast Missouri St.,132,140.5,152.4,78.6,11.9,False
2025-01-02,FIU,Middle Tennessee,142,134.5,146.6,82.7,12.1,True
2025-01-02,Old Dominion,Arkansas St.,137,141.5,153.5,76.5,12.0,False
2025-01-02,Coastal Carolina,Louisiana,139,133.0,145.2,78.3,12.2,True
2025-01-02,Oregon,Illinois,186,150.0,162.2,82.5,12.2,True
2025-01-02,North Alabama,Bellarmine,148,151.0,163.1,82.7,12.1,False
2025-01-02,Northeastern,Delaware,157,151.5,163.4,81.5,11.9,True
2025-01-02,Winthrop,USC Upstate,171,156.5,168.3,75.1,11.8,True
2025-01-02,North Dakota,Nebraska Omaha,180,156.0,168.0,77.1,12.0,True
2025-01-02,Eastern Illinois,Lindenwood,152,125.0,137.1,82.1,12.1,True
2025-01-02,South Dakota St.,Denver,161,142.0,153.8,76.9,11.8,True
2025-01-02,Charleston,Hampton,161,139.0,150.8,76.6,11.8,True
2025-01-02,North Florida,Austin Peay,186,155.5,167.3,76.2,11.8,True
2025-01-02,Wright St.,Green Bay,125,153.0,165.2,76.5,12.2,False
2025-01-02,Pacific,San Francisco,170,138.5,150.4,75.6,11.9,True
